03:16:36.1995544	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 0D-00-02-00-00
03:16:36.2171812	 From:192.168.166.54:41796 To:127.0.0.1:43306	 0E-00-02-00-00
03:16:36.3928790	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-40-00-E4
03:16:41.9283858	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-02-05-1E
03:16:41.9297364	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-03-82-8E
03:16:46.9575210	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-3C-00-E7
03:16:50.4929183	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-40-00-E3
03:16:51.2319436	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 0D-00-02-00-00
03:16:51.2509872	 From:192.168.166.54:41796 To:127.0.0.1:43306	 0E-00-02-00-00
03:16:53.1292594	 From:192.168.166.54:41796 To:127.0.0.1:43306	 12-00-26-00-00-00-22-34-00-04-07-4A-00-6F-00-73-00-65-00-66-00-20-00-2F-00-20-00-4A-00-6F-00-73-00-65-00-66-00-61-00-0D-00
03:16:53.1302002	 From:192.168.166.54:41796 To:127.0.0.1:43306	 12-00-28-00-00-00-24-34-00-03-07-30-00-33-00-3A-00-31-00-36-00-20-00-31-00-39-00-2E-00-30-00-33-00-2E-00-32-00-30-00-32-00-35-00
03:16:53.1311986	 From:192.168.166.54:41796 To:127.0.0.1:43306	 12-00-1C-00-00-00-18-34-00-01-07-31-00-39-00-2E-00-30-00-33-00-2E-00-32-00-30-00-32-00-35-00
03:16:53.1341987	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-65-00-00
03:16:53.1361976	 From:192.168.166.54:41796 To:127.0.0.1:43306	 12-00-38-00-00-00-34-34-00-02-07-53-00-74-00-59-01-65-00-64-00-61-00-2C-00-20-00-31-00-39-00-2E-00-20-00-42-00-59-01-65-00-7A-00-65-00-6E-00-2E-00-20-00-32-00-30-00-32-00-35-00
03:16:58.4228348	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-39-00-C9
03:17:01.9683138	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-02-07-AE
03:17:01.9694574	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-03-82-8E
03:17:04.5877722	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-40-00-E4
03:17:06.2332882	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 0D-00-02-00-00
03:17:06.2496503	 From:192.168.166.54:41796 To:127.0.0.1:43306	 0E-00-02-00-00
03:17:06.3612589	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-41-00-E3
03:17:11.9898479	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-02-05-1E
03:17:11.9908495	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-04-03-82-8E
03:17:15.7163520	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 05-00-06-00-00-03-27-22-00
03:17:15.7379932	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-06-00-00-03-00-22-00
03:17:15.7385085	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-06-00-00-03-00-54-00
03:17:15.8187358	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 05-00-06-00-00-03-27-22-80
03:17:18.6950062	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-40-00-E3
03:17:30.8330495	 from:127.0.0.1:43306 ToSSL:192.168.166.54:41796	 0D-00-02-00-00
03:17:30.8511984	 From:192.168.166.54:41796 To:127.0.0.1:43306	 0E-00-02-00-00
03:17:34.5444448	 From:192.168.166.54:41796 To:127.0.0.1:43306	 05-00-08-00-00-05-14-00-41-00-E4
