01:33:19.4303581	 127.0.0.1:42345	 05-00-06-00-00-03-27-3D-03
01:33:19.4537418	 192.168.166.155:41796	 05-00-06-00-00-03-00-39-07
01:33:19.4537418	 192.168.166.155:41796	 05-00-06-00-00-03-00-39-07
01:33:19.4542323	 192.168.166.155:41796	 05-00-06-00-00-03-00-3D-03
01:33:19.4542323	 192.168.166.155:41796	 05-00-06-00-00-03-00-3D-03
01:33:19.5448519	 127.0.0.1:42345	 05-00-06-00-00-03-27-3D-83
01:33:19.5843275	 127.0.0.1:42345	 05-00-06-00-00-03-00-0D-87
01:33:19.6161826	 127.0.0.1:42345	 05-00-06-00-00-03-00-39-07
01:33:21.1698963	 127.0.0.1:42343	 0D-00-02-00-00
01:33:21.1851066	 192.168.166.155:41796	 0E-00-02-00-00
01:33:24.6503788	 127.0.0.1:42345	 05-00-06-00-00-03-27-D0-8B
01:33:24.6810333	 127.0.0.1:42345	 05-00-06-00-00-03-27-CE-8B
01:33:24.7019712	 127.0.0.1:42345	 05-00-06-00-00-03-27-CF-8B
01:33:24.7327797	 127.0.0.1:42345	 05-00-06-00-00-03-27-79-97
01:33:25.9131075	 127.0.0.1:42345	 05-00-06-00-00-03-27-93-02
01:33:25.9289703	 192.168.166.155:41796	 05-00-06-00-00-03-00-39-87
01:33:25.9289703	 192.168.166.155:41796	 05-00-06-00-00-03-00-39-87
01:33:25.9289703	 192.168.166.155:41796	 05-00-06-00-00-03-00-3D-83
01:33:25.9289703	 192.168.166.155:41796	 05-00-06-00-00-03-00-3D-83
01:33:25.9444607	 192.168.166.155:41796	 12-00-50-00-00-00-4C-34-00-62-03-7B-68-72-65-66-20-75-72-6C-3D-22-68-74-74-70-3A-2F-2F-31-39-32-2E-31-36-38-2E-31-36-36-2E-31-35-35-2F-53-65-74-75-70-2F-48-65-6C-70-2F-69-6E-64-65-78-2E-68-74-6D-23-56-69-64-65-6F-2F-56-69-64-65-6F-2E-68-74-6D-22-7D
01:33:25.9444607	 192.168.166.155:41796	 05-00-06-00-00-03-00-07-07
01:33:25.9444607	 192.168.166.155:41796	 12-00-50-00-00-00-4C-34-00-62-03-7B-68-72-65-66-20-75-72-6C-3D-22-68-74-74-70-3A-2F-2F-31-39-32-2E-31-36-38-2E-31-36-36-2E-31-35-35-2F-53-65-74-75-70-2F-48-65-6C-70-2F-69-6E-64-65-78-2E-68-74-6D-23-56-69-64-65-6F-2F-56-69-64-65-6F-2E-68-74-6D-22-7D
01:33:25.9444607	 192.168.166.155:41796	 05-00-06-00-00-03-00-07-87
01:33:25.9444607	 192.168.166.155:41796	 05-00-06-00-00-03-00-07-07
01:33:25.9444607	 192.168.166.155:41796	 05-00-06-00-00-03-00-07-87
01:33:26.0285772	 127.0.0.1:42345	 05-00-06-00-00-03-27-93-82
01:33:26.0440072	 127.0.0.1:42345	 05-00-06-00-00-03-27-93-82
01:33:26.1046756	 127.0.0.1:42345	 05-00-06-00-00-03-00-39-87
01:33:26.1504319	 127.0.0.1:42345	 05-00-06-00-00-03-00-07-07
01:33:31.8373570	 127.0.0.1:42345	 05-00-06-00-00-03-27-33-01
01:33:31.8641416	 192.168.166.155:41796	 12-00-0B-00-00-00-07-34-03-85-03-30-2E-30
01:33:31.8646913	 192.168.166.155:41796	 12-00-0B-00-00-00-07-34-03-85-03-30-2E-30
01:33:31.8696682	 192.168.166.155:41796	 12-00-12-00-00-00-0E-34-03-E7-03-41-69-72-4D-65-64-69-61-20-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-15-00-00-00-11-34-07-76-03-41-49-52-20-45-76-65-6E-69-78-20-30-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-12-00-00-00-0E-34-03-E7-03-41-69-72-4D-65-64-69-61-20-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-15-00-00-00-11-34-07-76-03-41-49-52-20-45-76-65-6E-69-78-20-30-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-09-00-00-00-05-34-07-77-03-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-09-00-00-00-05-34-07-77-03-39
01:33:31.8696682	 192.168.166.155:41796	 12-00-09-00-00-00-05-34-07-78-03-2D
01:33:31.8696682	 192.168.166.155:41796	 12-00-09-00-00-00-05-34-07-78-03-2D
01:33:31.8696682	 192.168.166.155:41796	 05-00-06-00-00-03-00-9C-87
01:33:31.8696682	 192.168.166.155:41796	 05-00-06-00-00-03-00-9C-87
01:33:31.8696682	 192.168.166.155:41796	 05-00-06-00-00-03-00-B9-87
01:33:31.8696682	 192.168.166.155:41796	 05-00-06-00-00-03-00-B9-87
01:33:31.8852908	 192.168.166.155:41796	 05-00-06-00-00-03-00-B2-07
01:33:31.8852908	 192.168.166.155:41796	 05-00-06-00-00-03-00-B2-07
01:33:31.8852908	 192.168.166.155:41796	 05-00-0E-00-00-0B-38-00-00-00-0E-05-14-00-03-00-02
01:33:31.8852908	 192.168.166.155:41796	 05-00-0E-00-00-0B-38-00-00-00-0E-05-14-00-03-00-02
01:33:31.8852908	 192.168.166.155:41796	 12-00-17-00-00-00-13-39-00-00-00-0E-00-0C-34-00-0A-03-41-69-72-4D-65-64-69-61
01:33:31.8852908	 192.168.166.155:41796	 12-00-17-00-00-00-13-39-00-00-00-0E-00-0C-34-00-0A-03-41-69-72-4D-65-64-69-61
01:33:31.8852908	 192.168.166.155:41796	 05-00-0C-00-00-09-38-00-00-00-0E-03-00-AA-0F
